Year,Month,Day,Wind_speed,Surf_Pressure,Precipitation,R_Humidity,T_Max,T_Min,Dew
2008,7,21,2.35,98.71,4.3,84.69,29.22,21.14,22.05
2008,7,22,3.33,98.69,16.68,93.88,25.35,22.22,22.39
2008,7,23,3.29,98.64,18.48,90.19,26.88,21.31,21.72
2008,7,24,2.8,98.75,1.29,87.56,28.17,20.86,21.71
2008,7,25,2.25,98.76,1.34,84.38,29.32,20.88,22
2008,7,26,3.38,98.68,8.29,89.38,28.12,22.39,22.69
2008,7,27,3.49,98.75,7.69,93.56,24.79,21.58,21.98
2008,7,28,2.75,98.77,1.65,85.69,28.63,20.87,21.57
2008,7,29,2.65,98.72,4.62,85.5,28.64,21.01,21.62
2008,7,30,3.62,98.62,6.52,91.5,25.83,21.56,21.84
2008,7,31,3.59,98.61,3.62,87.69,28.5,21.26,21.92
2008,8,1,3.45,98.55,3.42,89.06,27.52,21.21,22.03
2008,8,2,3.44,98.58,3.07,86.5,28.3,21.39,21.78
2008,8,3,3.17,98.59,0.89,84.81,28.62,20.57,21.4
2008,8,4,3.44,98.59,6.08,85.56,28.69,20.98,21.62
2008,8,5,2.06,98.71,6.03,84.06,28.47,20.42,21.37
2008,8,6,2.36,98.62,8.73,87.88,27.97,20.99,21.8
2008,8,7,3.08,98.57,16.28,90.06,27.51,21.44,22.23
2008,8,8,3.97,98.59,31.14,91.81,26.43,21.86,22.11
2008,8,9,2.98,98.7,0.14,86.31,28.16,20.84,21.3
2008,8,10,2.09,98.63,0.01,84.19,29.11,19.76,21.3
2008,8,11,2.95,98.48,0.1,84.75,28.9,21.43,21.81
2008,8,12,3.53,98.44,0.5,87.88,27.55,21.49,22.02
2008,8,13,3.62,98.57,0.62,88.06,28.06,21.65,21.98
2008,8,14,3.16,98.74,4.09,86.88,28.49,21.06,21.94
2008,8,15,4.12,98.66,1.51,86.38,28.16,21.4,21.73
2008,8,16,4.52,98.46,3.18,89.81,26.45,20.98,21.62
2008,8,17,5.19,98.47,1.3,86.25,28.36,20.97,21.31
2008,8,18,3.95,98.54,0.68,84.88,28.96,20.7,21.37
2008,8,19,3.17,98.57,1.73,86.5,27.51,20.22,21.12
2008,8,20,2.88,98.57,2.41,84.81,28.83,21.19,21.56
2008,8,21,2.1,98.56,1.74,84.06,29.69,20.77,21.82
2008,8,22,3.81,98.55,2.23,86.38,28.37,21.71,21.93
2008,8,23,3.91,98.62,1.08,83.94,29.11,21.05,21.4
2008,8,24,1.69,98.68,0.64,82.06,29.26,20,21.3
2008,8,25,1.66,98.6,6.48,85.44,28.14,21.99,22.15
2008,8,26,2.59,98.52,5.75,88.25,28.12,21.81,22.27
2008,8,27,2.98,98.47,3.02,85.62,29.01,22.04,22.27
2008,8,28,3.43,98.44,9.27,91.44,26.51,22.08,22.46
2008,8,29,4.73,98.43,4.78,93.62,24.65,21.92,22.03
2008,8,30,3.41,98.6,1.86,86.75,28.44,21.23,21.82
2008,8,31,2.74,98.5,1.24,84.81,28.8,21.19,21.89
2008,9,1,3.54,98.45,3.34,92.44,25.43,22.08,22.19
2008,9,2,3.2,98.48,3.13,87.38,28.76,21.31,22.13
2008,9,3,2.73,98.6,6.18,88.5,27.25,21.11,21.83
2008,9,4,2.45,98.52,12.65,90.62,27.73,21.3,22.48
2008,9,5,3.62,98.6,6.03,89.12,28.37,21.83,22.27
2008,9,6,1.61,98.68,2.84,83.69,29.87,20.76,21.97
2008,9,7,1.85,98.6,6.91,86.19,29.01,21.66,22.48
2008,9,8,3.13,98.59,0.39,86.94,28.61,22.37,22.73
2008,9,9,1.84,98.72,0.64,84.19,28.05,22.37,22.13
2008,9,10,2.62,98.72,0.61,86.81,28.1,21.7,22.23
2008,9,11,4.09,98.6,0.67,85.31,29.15,22.01,22.33
2008,9,12,3.51,98.52,0.39,83.06,29.71,21.5,22.03
2008,9,13,3.08,98.54,6.89,83.75,30.19,21.01,22.17
2008,9,14,3.2,98.62,11.01,86.44,29.04,21.39,22.32
2008,9,15,3.67,98.68,6.98,88.38,28.15,21.56,22.15
2008,9,16,2.14,98.66,2.62,83.62,29.48,20.73,21.95
2008,9,17,1.75,98.55,11.52,85.19,29.68,21.58,22.82
2008,9,18,2.73,98.56,6.54,85.56,27.76,23.08,22.19
2008,9,19,2.79,98.6,4.01,91.31,27.02,21.98,22.47
2008,9,20,1.8,98.68,4.02,86.25,29.44,21.37,22.57
2008,9,21,2.2,98.65,2.88,87.44,27.42,22.46,22.53
2008,9,22,1.58,98.63,6.29,89.38,26.65,22.05,22.29
2008,9,23,2.2,98.59,9.47,88.19,28.15,21.26,22.29
2008,9,24,2.33,98.56,6.97,88.12,28.51,21.87,22.62
2008,9,25,2.04,98.53,8.56,87,29.21,21.68,22.69
2008,9,26,2.43,98.55,7.06,87.44,29.1,21.8,22.83
2008,9,27,2.66,98.57,6.88,93.31,25.74,22.09,22.51
2008,9,28,1.38,98.63,6.27,85.12,27.73,21.9,21.98
2008,9,29,2.23,98.7,5.89,86.88,28.62,21.9,22.4
2008,9,30,1.85,98.67,5.87,85.75,29.14,21.8,22.37
2008,10,1,2.02,98.66,6.8,89.62,27.57,22.05,22.48
2008,10,2,1.88,98.59,3.4,85.75,29.42,21.24,22.4
2008,10,3,2.05,98.53,7.06,89,28.4,21.94,22.83
2008,10,4,2.65,98.48,7.49,91.25,26.93,22.44,22.83
2008,10,5,1.71,98.36,6.1,86.31,29.29,21.66,22.67
2008,10,6,1.95,98.46,6.24,87,29.76,22.36,23.19
2008,10,7,2.73,98.55,13.6,90,28.45,22.44,23.23
2008,10,8,2.11,98.57,2.11,82.81,28.99,22.08,21.76
2008,10,9,1.78,98.38,2.19,84.31,29.96,21.66,22.45
2008,10,10,2.84,98.41,3.37,86.38,29.72,22.09,22.89
2008,10,11,2.95,98.57,3.69,87.25,28.37,22.11,22.47
2008,10,12,1.65,98.63,2.48,86.44,27.98,21.53,22.06
2008,10,13,1.34,98.51,5.57,85.38,28.48,21.64,22.33
2008,10,14,1.74,98.43,4.39,87,29.15,21.52,22.66
2008,10,15,2.27,98.55,2.94,87.38,29.14,21.92,22.87
2008,10,16,1.88,98.65,2.61,86.5,29.19,21.73,22.97
2008,10,17,1.66,98.57,1.95,86.06,28.98,22.83,22.84
2008,10,18,2.35,98.53,0.25,85.5,30.17,22.11,22.81
2008,10,19,2.18,98.65,0.36,89.38,27.51,22,22.56
2008,10,20,1.96,98.7,0.52,85.62,28.9,21.26,22.3
2008,10,21,2.12,98.59,0.41,83.5,29.29,21.7,22.23
2008,10,22,2.35,98.6,0.44,84.25,29.5,21.4,21.87
2008,10,23,2.34,98.61,1.28,85.19,29.2,20.33,21.76
2008,10,24,1.95,98.62,1.11,83,30.25,21.45,22.49
2008,10,25,1.77,98.55,2.99,81,31.25,21.86,22.52
2008,10,26,2,98.54,3.51,82.06,31.14,21.86,22.47
2008,10,27,2.29,98.62,1.17,85.81,29.49,22.24,22.61
2008,10,28,2.11,98.58,0.89,84.31,30.1,22.04,22.65
2008,10,29,2.2,98.57,4.96,86.38,29.76,21.98,22.83
2008,10,30,2.18,98.53,4.02,86.44,30.09,22.46,23.05
2008,10,31,2.08,98.54,3.86,88.69,27.57,22.84,22.84
2008,11,1,1.88,98.46,3.7,88.62,28.85,22.32,23.08
2008,11,2,1.84,98.47,5.96,85.44,30.56,22.07,22.93
2008,11,3,2.18,98.5,5.28,86.44,29.22,22.23,22.85
2008,11,4,1.96,98.54,2.25,84.06,29.37,22.58,22.63
2008,11,5,1.69,98.52,3.34,85.56,29.04,22.26,22.68
2008,11,6,1.71,98.45,4.49,80.75,29.96,21.73,21.88
2008,11,7,1.38,98.36,1.62,76.31,29.08,20.51,20.25
2008,11,8,1.83,98.38,1.38,73.31,30.62,20.12,19.72
2008,11,9,1.65,98.49,1.38,78.38,30.36,20.61,20.78
2008,11,10,2.16,98.61,1.49,85,28.94,21.94,22.02
2008,11,11,2.34,98.65,0.88,82.56,28.83,21.87,21.2
2008,11,12,2.12,98.54,0.95,84.25,28.94,20.59,21.43
2008,11,13,2.23,98.46,1.13,82.25,30.64,21.15,22.05
2008,11,14,2.24,98.38,0.7,81.06,30.61,22.08,21.86
2008,11,15,2.31,98.29,1.05,77.69,31.45,22.08,21.44
2008,11,16,2.13,98.26,1.37,74.31,31.78,20.98,20.7
2008,11,17,1.75,98.31,4.78,72.75,31.58,21.06,20.36
2008,11,18,2.4,98.25,7.86,80.25,31.12,22.04,22.12
2008,11,19,2.45,98.34,6.4,86.5,29.08,21.87,22.59
2008,11,20,2.21,98.57,2.85,83.81,29.51,21.87,22.35
2008,11,21,1.94,98.63,2.07,84.94,29.15,22.3,22.48
2008,11,22,2.44,98.55,0.4,80.81,31.86,21.48,22.33
2008,11,23,1.95,98.37,0.39,77.62,31.82,21.63,21.86
2008,11,24,2.05,98.41,0.31,76.69,33.04,21.43,21.71
2008,11,25,2.24,98.51,0.42,77.56,33.05,22.06,22.18
2008,11,26,1.65,98.57,0.42,78.31,31.06,22.82,22.07
2008,11,27,2.12,98.42,0.7,77.88,32.48,22.14,22.15
2008,11,28,2.16,98.28,0.57,77.94,32.65,22.64,22.32
2008,11,29,1.81,98.36,0.38,76.81,33.31,22.03,22.3
2008,11,30,2.2,98.47,0.75,77.5,32.69,22.8,22.41
2008,12,1,2.52,98.47,0.66,75.12,34.12,22.58,21.94
2008,12,2,2.19,98.47,3.29,76.19,33.33,23.17,22.41
2008,12,3,2.53,98.3,2.83,79.5,31.94,22.89,22.49
2008,12,4,2.71,98.29,3.16,82.31,30.28,23.13,22.62
2008,12,5,2.55,98.46,10.11,88.31,25.48,21.55,21.65
2008,12,6,1.66,98.62,2.72,74.31,30.58,20.51,19.76
2008,12,7,1.29,98.67,0.28,67,31.12,21.73,18.63
2008,12,8,2.29,98.62,0.23,77.19,31.57,21.01,20.99
2008,12,9,2.05,98.49,0.06,74.38,32.69,21.85,20.67
2008,12,10,2.17,98.51,0.22,77.12,32.06,21.94,21.46
2008,12,11,2.02,98.59,0.23,82.56,29.41,22.69,22.13
2008,12,12,1.77,98.52,1.86,77.88,30.91,22.52,21.82
2008,12,13,2.25,98.42,0.78,74.81,33.14,21.8,21.26
2008,12,14,2.15,98.36,0.94,77.06,32.33,22.37,21.69
2008,12,15,2.29,98.29,1.03,76.19,32.96,22.06,21.66
2008,12,16,1.58,98.3,2.55,76.81,31.01,22.33,21.85
2008,12,17,1.99,98.33,0.11,75.75,32.05,22.48,21.66
2008,12,18,1.91,98.23,0.23,68.06,33.46,23.15,20.38
2008,12,19,1.22,98.17,0.18,68.69,33.53,22.74,20.12
2008,12,20,2.3,98.18,0.15,72.75,34.67,22.7,21.24
2008,12,21,1.88,98.27,0.21,72.94,33.76,22.78,21.39
2008,12,22,2.3,98.42,0,72.06,33.89,22.52,20.82
2008,12,23,2.05,98.43,0,61.44,34.18,21.85,16.95
2008,12,24,2.65,98.45,0,66.44,33.37,21.01,17.9
2008,12,25,2.61,98.42,0,70.31,33.47,21.08,19.41
2008,12,26,2.87,98.35,0,65.31,33.51,21.5,18.04
2008,12,27,2.8,98.26,0.01,62,33.14,20.49,17.01
2008,12,28,2.18,98.24,0.01,66.12,34.26,20.11,18.67
2008,12,29,2.18,98.26,0.03,62.94,34.93,21.3,18.24
2008,12,30,2.48,98.35,0.1,69.25,34.83,21.35,19.87
2008,12,31,2.14,98.39,0.04,67.06,35.12,21.58,19.52
2009,1,1,2.52,98.4,0.15,69.81,34.2,21.99,20.23
2009,1,2,2.36,98.5,0.12,75.5,31.95,22.99,21.18
2009,1,3,1.63,98.49,0.23,70.94,33.6,22.26,20.68
2009,1,4,1.08,98.48,0.27,77.06,29.3,23.62,21.43
2009,1,5,1.98,98.46,0.23,72.44,32.08,21.96,20.4
2009,1,6,2.41,98.29,1.08,66,35.08,21.43,19.1
2009,1,7,2.62,98.19,1.34,71.31,35.09,22.48,21.02
2009,1,8,2.79,98.28,1.29,70.5,34.67,22.89,20.84
2009,1,9,3.47,98.52,0.47,72.19,33.23,23.18,21.13
2009,1,10,2.21,98.56,0.95,72.06,32.9,22.98,21.28
2009,1,11,1.81,98.39,0,65.31,35.42,21.9,19.83
2009,1,12,2.36,98.39,0,68.81,33.45,23.89,20.73
2009,1,13,2.2,98.43,0,71.12,33.37,22.87,20.73
2009,1,14,2.56,98.37,0,64.38,36,23.03,20.01
2009,1,15,2.94,98.36,0,56.25,35.97,21.73,16.05
2009,1,16,2.05,98.3,0.08,60.12,35.96,21.28,17.21
2009,1,17,3.43,98.37,0.28,69.56,33.09,23.07,20.39
2009,1,18,2.68,98.47,0.31,67.44,30.73,22.09,18.86
2009,1,19,2.67,98.6,0,51.06,30.69,20.62,12.74
2009,1,20,3.62,98.5,0,42.56,31.33,18.78,9.99
2009,1,21,3.88,98.48,0,40,32.92,17.41,7.94
2009,1,22,3.72,98.5,0,40.88,33.24,17.35,8.91
2009,1,23,4.5,98.54,0,41.62,32.58,16.66,8.29
2009,1,24,3.14,98.54,0,38.88,29.3,16.74,7.36
2009,1,25,1.91,98.45,0,45.19,33.53,18.67,10.99
2009,1,26,1.67,98.46,0,56.19,35.26,19.96,15.4
2009,1,27,2.02,98.51,0.17,60.69,35.86,20.67,17.36
2009,1,28,2.16,98.43,1.02,71.25,33.01,22.62,20.53
2009,1,29,2.56,98.43,0.53,72.44,31.99,22.83,21.01
2009,1,30,2.91,98.4,0.8,71.44,34.05,22.81,21.15
2009,1,31,2.24,98.36,0.12,72.88,32.31,23.38,21.34
2009,2,1,2.45,98.33,0.12,65,35.58,22.36,20.17
2009,2,2,2.74,98.4,0.13,64.69,35.49,23.38,20.4
2009,2,3,2.9,98.46,0.09,65.75,34.57,23.96,20.84
2009,2,4,3.52,98.44,0.1,70.12,33.18,24.22,21.23
2009,2,5,2.75,98.47,1.59,75.5,31.41,23.01,21.58
2009,2,6,2.71,98.44,1.69,69.19,35.3,22.87,21.24
2009,2,7,4.09,98.45,1.49,76.75,31.07,24.26,22.4
2009,2,8,2.77,98.43,2.47,76.31,32.08,23.33,22.26
2009,2,9,2.25,98.5,1,77.75,31.33,23.45,22.21
2009,2,10,2.59,98.55,2.42,75.81,31.87,23.14,21.64
2009,2,11,2.3,98.42,3.76,70.31,35.23,22.36,20.77
2009,2,12,2.39,98.26,1.65,73,33.44,23.2,21.69
2009,2,13,2.95,98.18,2.16,75.06,33,23.57,22.06
2009,2,14,3.72,98.27,3.2,79.38,30.52,23.44,22.04
2009,2,15,2.93,98.29,3.02,76.81,30.43,22.58,20.99
2009,2,16,3.14,98.24,2.35,75.5,31.73,22.34,21.15
2009,2,17,2.19,98.32,1.91,72.44,32.5,22.45,20.96
2009,2,18,1.85,98.29,2.97,73,31.84,22.69,21.2
2009,2,19,2.43,98.2,3.47,72.81,33.06,22.74,21.29
2009,2,20,3.51,98.24,0.34,75.94,30.94,23.32,21.63
2009,2,21,2.62,98.25,0.47,69.56,33.78,22.03,20.23
2009,2,22,2.94,98.28,0.32,76.19,31.64,23.88,22.11
2009,2,23,2.7,98.07,0.44,70.12,35.05,23.26,21.44
2009,2,24,2.92,98.08,0.64,73.06,33.21,23.65,22.03
2009,2,25,3.26,98.2,2.69,74.38,33.62,23.74,22.05
2009,2,26,2.84,98.26,1.86,73.69,33.23,23.13,21.7
2009,2,27,2.78,98.25,1.81,71.44,34.54,23.52,21.77
2009,2,28,2.42,98.32,1.34,70.69,33.08,23.69,21.29
2009,3,1,2.41,98.37,2.78,70.44,35.4,22.94,21.44
2009,3,2,2.77,98.39,0.21,71.5,33.76,23.76,21.76
2009,3,3,2.76,98.36,0.12,74.75,32.68,24.23,22.22
2009,3,4,2.62,98.33,0.15,71.44,32.37,24.48,21.54
2009,3,5,2.91,98.27,0.21,74.69,31.62,24.34,22.09
2009,3,6,2.77,98.26,0.22,69.62,34.8,23.67,21.93
2009,3,7,2.91,98.24,4.09,74.69,32.88,24.15,22.64
2009,3,8,2.19,98.26,9.92,79.12,32.57,24.24,23.39
2009,3,9,2.98,98.25,5.42,71.62,36.02,23.88,22.01
2009,3,10,3.04,98.26,5.36,72.19,35.33,22.88,21.62
2009,3,11,2.44,98.31,7.27,79.25,31.55,23.8,22.67
2009,3,12,1.95,98.21,1.46,72.44,34.06,23.23,21.58
2009,3,13,2.7,98.3,3.2,78,31.69,23.82,22.6
2009,3,14,3.05,98.38,3.93,81.38,30.45,23.48,22.54
2009,3,15,3.23,98.36,1.79,73.81,33.54,22.62,21.79
2009,3,16,3.59,98.32,1.13,78.38,31.56,23.76,22.54
2009,3,17,3.02,98.26,0.62,72.06,33.6,23.38,21.65
2009,3,18,2.26,98.28,0.91,68.75,34.92,22.86,21.3
2009,3,19,2.57,98.37,1.02,68.06,34.3,23.67,20.99
2009,3,20,2.88,98.48,0.78,71.44,31.77,23.3,20.75
2009,3,21,3.19,98.36,1.06,69,35.69,22.55,20.94
2009,3,22,2.96,98.3,0.42,70.12,35.58,23.73,21.7
2009,3,23,3.02,98.24,0.54,72.19,33.6,24.14,22.07
2009,3,24,2.98,98.13,0.31,66.38,36.53,23.83,21.39
2009,3,25,2.76,98.07,0.91,70.62,34.8,24.38,22.29
2009,3,26,2.79,98.15,0.57,76.12,31.69,24.83,22.7
2009,3,27,2.59,98.11,5.32,69.75,36.78,23.08,21.68
2009,3,28,3.6,98.1,11.56,75.12,33.93,24.85,22.94
2009,3,29,3.4,98.15,13.74,76.19,33.97,23.55,22.76
2009,3,30,3.16,98.18,14.37,79.62,32.01,24.04,23.17
2009,3,31,4.16,98.16,12.84,80.06,31.95,23.94,23.01
2009,4,1,4.01,98.23,4.72,82.81,29.97,23.56,22.96
2009,4,2,4.04,98.31,2.54,80.31,30.76,23.43,22.41
2009,4,3,2.84,98.33,1.46,78.06,32.39,23.12,22.53
2009,4,4,2.52,98.38,3.46,78.75,31.63,23.44,22.8
2009,4,5,2.59,98.42,1.54,79.62,30.51,23.22,22.37
2009,4,6,2.17,98.42,2.97,74.62,33.89,22.58,22.02
2009,4,7,2.84,98.44,6.9,82.56,30.73,23.43,23.12
2009,4,8,2.92,98.47,3.77,80.94,30.19,22.98,22.33
2009,4,9,3.38,98.41,5.37,79.19,32.06,22.94,22.49
2009,4,10,2.84,98.39,1.7,80.75,30.79,23.53,22.79
2009,4,11,2.85,98.38,8.32,79.62,31.9,23.49,22.79
2009,4,12,2.8,98.39,7.35,79.25,31.52,23.15,22.52
2009,4,13,2.45,98.48,11.71,85.06,29.45,23.16,22.91
2009,4,14,2.1,98.54,6.06,81.69,29.84,22.63,22.32
2009,4,15,1.89,98.6,11.39,79.38,31.97,22.09,22.55
2009,4,16,1.64,98.62,6.07,82.75,28.76,23.12,22.46
2009,4,17,2.77,98.49,1.46,80.06,32.45,22.7,22.69
2009,4,18,2.8,98.41,4.54,83.44,30.54,23.51,23.23
2009,4,19,2.91,98.41,4.91,82,32.13,23.2,23.3
2009,4,20,2.41,98.5,4.44,78.62,32.83,22.83,22.86
2009,4,21,2.34,98.41,4.97,80.44,31.94,23.05,23.25
2009,4,22,1.67,98.31,3.33,84.31,29.44,23.98,23.4
2009,4,23,1.98,98.26,3.41,81.94,31.54,23.24,23.18
2009,4,24,2.51,98.31,4.9,82.81,31.9,23.58,23.56
2009,4,25,2.29,98.35,7.05,79.62,33.46,23.22,23.29
2009,4,26,3.18,98.44,1.29,82.38,31.65,23.81,23.44
2009,4,27,2.73,98.52,1.99,85,28.99,23.63,22.87
2009,4,28,2.58,98.5,0.34,80.69,30.69,22.5,22.59
2009,4,29,2.39,98.51,0.88,78.56,32.36,23.24,22.94
2009,4,30,2.91,98.49,1.18,81.81,31.3,23.63,23.34
2009,5,1,3.18,98.33,4.27,83.25,31.01,23.35,23.33
2009,5,2,3.41,98.33,8.18,86.19,29.61,23.58,23.39
2009,5,3,2.8,98.42,9.39,83.75,30.75,22.93,22.87
2009,5,4,1.94,98.37,4.81,79.81,32.41,22.44,22.79
2009,5,5,1.86,98.44,10.81,87.75,28.73,23.22,23.12
2009,5,6,2.77,98.49,13.65,89.38,28.15,22.48,23.01
2009,5,7,2.87,98.54,7.03,88.75,28.31,22.51,22.94
2009,5,8,4.03,98.52,5.15,85,29.48,22.55,22.48
2009,5,9,3.3,98.52,9.96,88.94,28.37,22.73,23.11
2009,5,10,2.73,98.49,13.56,90.06,27.24,23.11,23.06
2009,5,11,2.08,98.48,1.33,83.06,29.94,21.53,22.26
2009,5,12,2.02,98.47,0.43,81.56,31.03,21.81,22.61
2009,5,13,2.19,98.47,0.77,84.81,30.01,22.51,23.14
2009,5,14,2.67,98.46,1.03,84.5,30.62,22.76,23.31
2009,5,15,3.37,98.41,0.89,81.31,30.44,23.1,22.37
2009,5,16,2.23,98.38,1.13,80,31.91,21.72,22.37
2009,5,17,2.3,98.41,1.52,79.19,32.72,22.27,22.62
2009,5,18,2.45,98.39,1.14,81.31,31.97,23.21,23.06
2009,5,19,2.51,98.51,3.27,85,30.82,23.24,23.43
2009,5,20,2.74,98.56,3.31,86.75,29.7,23.3,23.19
2009,5,21,2.51,98.45,3.02,82.88,31.53,22.37,22.92
2009,5,22,3.18,98.45,4.23,86.06,30.87,22.94,23.69
2009,5,23,2.56,98.6,4.01,83.69,31.23,23.13,23.39
2009,5,24,2.72,98.52,4.93,81.88,32.07,22.83,23.26
2009,5,25,2.7,98.52,8.42,87.94,28.85,23.65,23.55
2009,5,26,2.66,98.49,7.31,87.25,29.46,22.76,23.26
2009,5,27,2.33,98.4,3.41,84.31,30.47,22.3,23.06
2009,5,28,2.62,98.39,9.46,85.88,30.44,23.15,23.63
2009,5,29,2.54,98.44,7.95,85.69,30.57,23.3,23.77
2009,5,30,2.61,98.54,3.97,87,29.87,22.87,23.28
2009,5,31,2.6,98.56,1.07,82.88,31.12,22.03,22.8
2009,6,1,2.53,98.57,2.9,86.19,30.21,22.35,23.4
2009,6,2,2.99,98.54,2.1,87,30.11,23.22,23.79
2009,6,3,3.13,98.6,3.25,86.5,30.55,23.39,23.93
2009,6,4,2.9,98.67,2.25,88.12,29.19,23.48,23.62
2009,6,5,2.19,98.76,3.83,87.69,28.55,22.9,22.94
2009,6,6,1.94,98.7,1.73,79.19,31.04,23.1,21.94
2009,6,7,2.05,98.62,2.57,84.81,29.96,22.32,22.81
2009,6,8,2.16,98.49,1.93,86.31,29.53,22.68,23.35
2009,6,9,3.79,98.46,2.16,87.38,29.77,23.65,23.68
2009,6,10,3.47,98.56,25.73,89.44,28.4,23.33,23.39
2009,6,11,2.74,98.68,11.29,91.31,26.58,21.72,22.55
2009,6,12,1.88,98.66,23.95,86.19,29.33,20.38,22.26
2009,6,13,1.58,98.69,11.94,87,28.84,22.73,22.82
2009,6,14,2.48,98.76,11.41,89.81,27.85,22.21,22.81
2009,6,15,3.2,98.69,12.03,89.25,28.59,21.8,22.88
2009,6,16,2.7,98.71,11.32,91.06,26.68,22.01,22.36
2009,6,17,2.39,98.68,5.4,87.5,28.9,20.87,22.33
2009,6,18,2.04,98.6,6.44,85.44,30.15,21.3,22.73
2009,6,19,3.33,98.6,13.38,91,27.73,22.74,23.3
2009,6,20,3.12,98.64,4.7,91.62,26.95,22.72,23
2009,6,21,2.23,98.78,4.1,89.56,26.61,21.58,21.84
2009,6,22,1.34,98.73,2.38,82.69,29.36,20.05,21.23
2009,6,23,2.07,98.65,2.51,86.81,29.3,21.56,22.73
2009,6,24,2.83,98.63,3.83,88.44,29.51,22.46,23.25
2009,6,25,3.38,98.63,9.53,89,29.01,22.15,23.18
2009,6,26,2.41,98.76,23.44,89.38,27.96,22.53,22.94
2009,6,27,2.24,98.76,7.71,87.88,28.05,22.05,22.42
2009,6,28,2.77,98.82,9.95,90.88,26.83,21.98,22.34
2009,6,29,3.03,98.77,11.65,89.62,27.51,21.02,21.98
2009,6,30,3.01,98.78,5.72,89.06,27.27,21.21,21.79
2009,7,1,2.05,98.82,4.44,88.88,27.14,21.13,21.78
2009,7,2,2.38,98.8,4.99,86.25,28.94,20.59,21.98
2009,7,3,2.2,98.72,9.26,86.19,30.22,21.55,22.88
2009,7,4,2.89,98.7,7.98,89.69,28.12,22.48,23.1
2009,7,5,2.89,98.61,9.16,89.31,28.33,22.48,23.12
2009,7,6,3.32,98.57,14.81,90.25,28.11,22.57,23.03
2009,7,7,3.02,98.61,11.85,90.25,27.33,22.04,22.4
2009,7,8,3.42,98.63,21.08,90.94,27.23,21.85,22.57
2009,7,9,2.2,98.72,17.63,89.94,26.73,22.05,22.07
2009,7,10,3.56,98.7,24.12,91.62,26.42,21.72,22.12
2009,7,11,3.74,98.81,10.46,89.25,27.01,20.63,21.23
2009,7,12,2.68,98.87,0.96,87.69,28.12,19.36,21.12
2009,7,13,2.85,98.86,2.47,87.69,28.3,20.73,21.8
2009,7,14,3.01,98.77,6.53,90.56,26.96,21.22,22.01
2009,7,15,3.2,98.84,0.91,86.94,28.96,21.02,21.87
2009,7,16,2.29,98.85,2.89,85.94,29.01,19.8,21.8
2009,7,17,3.84,98.74,6.73,89.81,28.19,22.05,22.62
2009,7,18,3.28,98.74,7.36,89.06,27.99,21.83,22.37
2009,7,19,3.13,98.79,2.36,87.12,28.67,21.1,22.12
2009,7,20,2.14,98.81,6.11,86.25,28.84,21.44,22.35
2009,7,21,2.24,98.72,10.76,86.62,29.37,22,22.64
2009,7,22,3.99,98.64,7.77,88.31,28.72,21.9,22.55
2009,7,23,3.1,98.63,6.46,87.94,28.77,21.05,22.32
2009,7,24,3.45,98.62,5.34,88.44,28.83,21.56,22.74
2009,7,25,4.2,98.67,1.51,88.69,27.74,21.99,22.36
2009,7,26,3.95,98.74,0.14,88.44,26.76,20.33,21.06
2009,7,27,4.01,98.69,0.7,88.19,27.52,20.34,21.48
2009,7,28,4.59,98.71,11.06,90.81,26.28,20.9,21.44
2009,7,29,2.96,98.77,0.92,87.5,28.25,19.67,21.49
2009,7,30,3.8,98.72,2.89,89.38,28.02,21.12,22.14
2009,7,31,4.2,98.75,6.22,91.56,25.71,21.33,21.55
2009,8,1,4.55,98.69,1.58,87.81,28.59,20.98,21.74
2009,8,2,2.87,98.71,1.34,86.75,28.87,20.33,21.76
2009,8,3,3.3,98.74,2.96,90.38,25.77,21.13,21.56
2009,8,4,2.96,98.71,1.49,88.12,28.52,20.76,22.2
2009,8,5,2.88,98.69,0.65,86.81,29.31,21.24,22.35
2009,8,6,4,98.71,1.38,90.12,26.32,21.73,21.9
2009,8,7,2.55,98.76,0.58,90.19,27.43,21.26,21.94
2009,8,8,2.34,98.72,0.89,85.5,29.41,20.98,22.37
2009,8,9,2.95,98.61,1.23,86.12,29.23,21.98,22.54
2009,8,10,3.47,98.64,1.97,86.38,29.12,21.37,22.35
2009,8,11,3.48,98.74,3.1,87.62,28.72,21.37,22.19
2009,8,12,3.77,98.69,3.02,88.06,28.42,21.08,22.11
2009,8,13,3.97,98.63,3.71,91,25.84,21.47,21.84
2009,8,14,3.66,98.6,1.6,88.19,28.48,20.9,22
2009,8,15,2.92,98.65,1.29,89.44,26.83,21.15,21.55
2009,8,16,2.81,98.67,1.22,87,28.65,20.82,21.98
2009,8,17,2.64,98.56,2.32,90.31,26.89,21.76,22.19
2009,8,18,3.16,98.56,1.77,89.69,26.99,21.53,21.83
2009,8,19,2.63,98.57,0.61,87.88,27.87,21.23,21.88
2009,8,20,1.92,98.56,1.97,88,27.62,21.92,22.01
2009,8,21,3.12,98.49,3.12,92.62,25.75,21.95,22.27
2009,8,22,2.73,98.54,1.24,88.12,28.18,21.05,22.02
2009,8,23,2.23,98.6,1.25,86.75,28.39,21.4,22.16
2009,8,24,1.9,98.61,1.23,85.25,29.01,21.82,22.37
2009,8,25,2.52,98.6,2.75,91,26.65,22.01,22.48
